Website,Name,Category,Address,Village,Region,Email,Booking link,Phone number
http://www.kirschnerhof.com,Kirschnerhof,Farm,"Moos/S.Giuseppe, Sexten/Sesto, Dolomites Region 3 Zinnen",St. Josefstr. 10,Dolomites Region 3 Zinnen,info@kirschnerhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.0D829A0D70A611D183CB0020AFF9F8D5.kirschnerhof.s-giuseppe-moos,+39 0474 710264
http://www.zacher.bz,Zacher Michael - Huterhof,Farm,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Castello 6,Dolomites Region 3 Zinnen,info@zacher.bz,https://suedtirol.info/en/en/accommodation/pdp-accommodation.0BC5EE85D83611D1B1A300A024CDA7F2.zacher-michael---huterhof.s--candido-innichen,+39 0474 916192
http://www.lechnerhof.bz.it,Lechnerhof,Farm,"Ausserprags/Braies di Fuori, Prags/Braies, Dolomites Region 3 Zinnen",Außerprags 37,Dolomites Region 3 Zinnen,info@lechnerhof.bz.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.0AC05E411EDE4E20911EA06A5CC3DB6B.lechnerhof.braies-di-fuori-ausserprags,+39 377 3957820
http://www.pfeifhofer.it,Haus Hubertus,BedBreakfast,"Moos/S.Giuseppe, Sexten/Sesto, Dolomites Region 3 Zinnen","Via San Giuseppe, 36",Dolomites Region 3 Zinnen,haushubertus@pfeifhofer.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.0A20940E6E1911D1A916006097AD12DB.haus-hubertus.s-giuseppe-moos,+39 347 8473261
https://rosaregina.com/,Appartements Rosa Regina,BedBreakfast,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Drava 8,Dolomites Region 3 Zinnen,info@rosaregina.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.07EF0E5964A897A0D660FB6E8D64F7CF.appartements-rosa-regina.s--candido-innichen,+39 340 5721770
,Appartment Roma Patrizio,BedBreakfast,"Alttoblach/Dobbiaco Vecchia, Toblach/Dobbiaco, Dolomites Region 3 Zinnen","Viale San Giovanni, 37",Dolomites Region 3 Zinnen,p.roma@hotmail.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.05B27CDBDC76F982F03402F16A5AC575.appartment-roma-patrizio.dobbiaco-vecchia-alttoblach,+39 349 1916711
http://www.residence-summerer.com,Residence Summerer am Ort,HotelPension,"St. Veit/S. Vito - Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen",Kirchweg 2,Dolomites Region 3 Zinnen,info@residence-summerer.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E70B1970657811D183CB0020AFF9F8D5.residence-summerer-am-ort.s--vito-st--veit---sesto-sexten,+39 0474 710333
http://www.hotel-royal.it,Hotel Royal,HotelPension,"Moos/S.Giuseppe, Sexten/Sesto, Dolomites Region 3 Zinnen",Hocheck 6,Dolomites Region 3 Zinnen,info@hotel-royal.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.CDC95F2B65B411D1B477006097AD12DB.hotel-royal.s-giuseppe-moos,+39 0474 710423
http://www.zwiglhof.com,Zwiglhof,Farm,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Monte San Candido 6,Dolomites Region 3 Zinnen,info@zwiglhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BC3EE49C48E719239AB96DA73F92CCFA.zwiglhof.s--candido-innichen,+39 328 2427489
http://www.weber-hof.com,Weberhof - Hannes Pfeifhofer,Farm,"Moos/S.Giuseppe, Sexten/Sesto, Dolomites Region 3 Zinnen",Fischleintalstr. 3,Dolomites Region 3 Zinnen,info@weber-hof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.87FAD604714511D183CB0020AFF9F8D5.weberhof---hannes-pfeifhofer.s-giuseppe-moos,+39 347 6504716
,Great view on Dolomites,BedBreakfast,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Georg Paprion 1,Dolomites Region 3 Zinnen,alberto.todesco62@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.7F23E72A2C1050EAF674496648967992.great-view-on-dolomites.s--candido-innichen,+39 335 7369115
http://www.garni-kofler.it,Garni Kofler,HotelPension,"St. Veit/S. Vito - Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen","Via Panorama, 9",Dolomites Region 3 Zinnen,info@garni-kofler.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.77C002BC6BD611D183CB0020AFF9F8D5.garni-kofler.s--vito-st--veit---sesto-sexten,+39 0474 710421
http://www.gallerhof.com,Gallerhof - App. Erika,Farm,"Vierschach/Versciaco, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Elmo 12,Dolomites Region 3 Zinnen,info@gallerhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.6B51EEDC850F11D2ABDD00A024CDA811.gallerhof---app--erika.versciaco-vierschach,+39 379 1411072
http://www.residence-edelweiss.com,Residence Edelweiss,HotelPension,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Firtaler 4,Dolomites Region 3 Zinnen,info@residence-edelweiss.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E9EE76F611D1957100805A150B0B.residence-edelweiss.s--candido-innichen,+39 0474 913334
http://www.garnipatzleiner.com,Garni Patzleiner,HotelPension,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Mantinger 3,Dolomites Region 3 Zinnen,info@garnipatzleiner.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E98E76F611D1957100805A150B0B.garni-patzleiner.s--candido-innichen,+39 0474 913211
http://www.lercher.it,Lercher Anna,BedBreakfast,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via M. Schranzhofer 8,Dolomites Region 3 Zinnen,info@lercher.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.420903DBDDB745CCA0BD48F034EBFA9F.lercher-anna.s--candido-innichen,+39 328 2133937
http://www.goldeneskreuz.info,Goldenes Kreuz,HotelPension,"St. Veit/S. Vito - Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen",St. Veitweg 4,Dolomites Region 3 Zinnen,gasthof@goldeneskreuz.info,https://suedtirol.info/en/en/accommodation/pdp-accommodation.314FCD0E6AF511D183CB0020AFF9F8D5.goldenes-kreuz.s--vito-st--veit---sesto-sexten,+39 0474 710247
http://www.stauderhof.net,Stauderhof,Farm,"Innerprags/Braies di Dentro, Prags/Braies, Dolomites Region 3 Zinnen",Innerprags 36,Dolomites Region 3 Zinnen,info@stauderhof.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.1938191C4E2C11D289320060979ACE62.stauderhof.braies-di-dentro-innerprags,+39 0474 748668
http://www.christina.it,Hotel Villa Christina,HotelPension,"Neutoblach/Dobbiaco Nuova, Toblach/Dobbiaco, Dolomites Region 3 Zinnen",Via Dolomiti 18,Dolomites Region 3 Zinnen,info@christina.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.1627453A7FA111D2A14100A0246F59E1.hotel-villa-christina.dobbiaco-nuova-neutoblach,+39 0474 972189
http://www.garnianemone.com,Garni   Anemone,HotelPension,"Moos/S.Giuseppe, Sexten/Sesto, Dolomites Region 3 Zinnen",Helmweg 5,Dolomites Region 3 Zinnen,info@garnianemone.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F724318D666C11D183CB0020AFF9F8D5.garni---anemone.s-giuseppe-moos,+39 0474 710737
http://www.untergroeber.com,Biohof Untergröber,Farm,"Ausserprags/Braies di Fuori, Prags/Braies, Dolomites Region 3 Zinnen",Ausserprags 10,Dolomites Region 3 Zinnen,info@untergroeber.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E2B059F33641D987C77D91B2DFA54D87.biohof-untergroeber.braies-di-fuori-ausserprags,+39 349 1314171
http://www.residence-emmy.com,Residence Emmy,HotelPension,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Böden 21,Dolomites Region 3 Zinnen,info@residence-emmy.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46EA1A76F611D1957100805A150B0B.residence-emmy.s--candido-innichen,+39 328 8018090
http://www.glinzhof.com,Glinzhof Chalet Nature Resort,Farm,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Monte San Candido 5,Dolomites Region 3 Zinnen,info@glinzhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46EA1276F611D1957100805A150B0B.glinzhof-chalet-nature-resort.s--candido-innichen,+39 0474 913448
http://www.antonbachmann.com,Apartments Bachmann,BedBreakfast,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Georg Paprion 3,Dolomites Region 3 Zinnen,feli@bachmann.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E9D276F611D1957100805A150B0B.apartments-bachmann.s--candido-innichen,+39 340 5063569
http://www.oberpapping.eu,Oberpapping,Farm,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Papping 3,Dolomites Region 3 Zinnen,oberpapping@rolmail.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E96E76F611D1957100805A150B0B.oberpapping.s--candido-innichen,+39 340 1011951
http://www.lindenhofhotel.it,Hotel Gasthof Lindenhof,HotelPension,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Baranci 11,Dolomites Region 3 Zinnen,leiter.j@cmail.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E8FA76F611D1957100805A150B0B.hotel-gasthof-lindenhof.s--candido-innichen,+39 0474 914074
http://www.haubenthal.it,Haubenthal,Farm,"Niederdorf/Villabassa, Niederdorf/Villabassa, Dolomites Region 3 Zinnen",Handwerkerzone 6,Dolomites Region 3 Zinnen,info@haubenthal.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.42776266E8D5217981DDCB09CC142E8C.haubenthal.villabassa-niederdorf,+39 340 5040489
http://www.pfeifhof.it,Pfeifhof,Farm,"Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen","Via Monte di Mezzo, 23",Dolomites Region 3 Zinnen,info@pfeifhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.3713F9BF540DE9D86C34F1083EDEBCB1.pfeifhof.sesto-sexten,+39 346 3355029
https://www.innerraderhof.com,Innerraderhof,Farm,"Winnebach/Prato alla Drava, Innichen/San Candido, Dolomites Region 3 Zinnen",Via S. Silvestro 16,Dolomites Region 3 Zinnen,info@innerraderhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.2E98ED8DF1CF215BC09E1CCEB29B2054.innerraderhof.prato-alla-drava-winnebach,+39 347 2710701
http://www.hotel-monica.com,Hotel Monica Villa,HotelPension,"Alttoblach/Dobbiaco Vecchia, Toblach/Dobbiaco, Dolomites Region 3 Zinnen",Via F.lli Baur 8,Dolomites Region 3 Zinnen,info@hotel-monica.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.162745137FA111D2A14100A0246F59E1.hotel-monica-villa.dobbiaco-vecchia-alttoblach,+39 0474 972216
http://www.kerschbaumhof.it,Kerschbaumhof,Farm,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Monte San Candido 14,Dolomites Region 3 Zinnen,info@kerschbaumhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.0B12CE04B4C39601093E5D62A733A61C.kerschbaumhof.s--candido-innichen,+39 349 2368622
http://www.rainerhof.com,Rainerhof,Farm,"Niederdorf/Villabassa, Niederdorf/Villabassa, Dolomites Region 3 Zinnen",Weiherweg 13,Dolomites Region 3 Zinnen,info@rainerhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.08C2D019BBD94ED6A432648C6EB8122F.rainerhof.villabassa-niederdorf,+39 0474 740083
http://www.hirben.it,Hirben Naturlaub,HotelPension,"Niederdorf/Villabassa, Niederdorf/Villabassa, Dolomites Region 3 Zinnen",Rienzstraße  5,Dolomites Region 3 Zinnen,info@hirben.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F1FF604DA38211D1925F00805A150B0B.hirben-naturlaub.villabassa-niederdorf,+39 0474 745010
http://www.im-wiesengrund.com,Im Wiesengrund Apartments,HotelPension,"Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen",Höslerweg 7,Dolomites Region 3 Zinnen,info@im-wiesengrund.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F05CC9AD6A2211D183CB0020AFF9F8D5.im-wiesengrund-apartments.sesto-sexten,+39 329 4916848
https://www.berghotel.com,Berghotel - Sexten,HotelPension,"Moos/S.Giuseppe, Sexten/Sesto, Dolomites Region 3 Zinnen",Helmweg 10,Dolomites Region 3 Zinnen,info@berghotel.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E70B18D4657811D183CB0020AFF9F8D5.berghotel---sexten.s-giuseppe-moos,+39 0474 710386
http://www.raner.it,Ranerhof,Farm,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Elzenbach 2,Dolomites Region 3 Zinnen,info@raner.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.D060B6B7C7F024149A3E0843808BCB06.ranerhof.s--candido-innichen,+39 349 4345704
http://www.eggele.it,Residence Eggele,HotelPension,"Winnebach/Prato alla Drava, Innichen/San Candido, Dolomites Region 3 Zinnen",Via San Silvestro 13,Dolomites Region 3 Zinnen,info@eggele.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B8711A5AC33B11D1AAD400A024CDA811.residence-eggele.prato-alla-drava-winnebach,+39 0474 966724
https://www.panorama-sexten.com,Gasthof Panorama,HotelPension,"Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen",Mitterberg 3,Dolomites Region 3 Zinnen,info@panorama-sesto.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B2FE0DEE8B2511D183CB0020AFF9F8D5.gasthof-panorama.sesto-sexten,+39 0474 710426
http://www.residence-kramhuter.com,Residence Kramhuter,HotelPension,"Moos/S.Giuseppe, Sexten/Sesto, Dolomites Region 3 Zinnen",Fischleintalstr. 8,Dolomites Region 3 Zinnen,info@residence-kramhuter.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.96BF782C6D8A11D1B477006097AD12DB.residence-kramhuter.s-giuseppe-moos,+39 0474 250226
http://www.joas.it,JOAS natur.hotel.b&b,HotelPension,"Vierschach/Versciaco, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Elmo 22,Dolomites Region 3 Zinnen,info@joas.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.851C20BEBF8F011027057E23F9703256.joas-natur-hotel-b-b.versciaco-vierschach,+39 0474 910013
http://www.obermueller.it,Residence Obermüller,HotelPension,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Castello/Burgweg 8,Dolomites Region 3 Zinnen,info@obermueller.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46EA4A76F611D1957100805A150B0B.residence-obermueller.s--candido-innichen,+39 340 2724806
http://www.appartement-haidacher.com,Appartement Haidacher,HotelPension,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Freising 19,Dolomites Region 3 Zinnen,info@appartement-haidacher.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E97276F611D1957100805A150B0B.appartement-haidacher.s--candido-innichen,+39 345 5839719
http://www.schetererhof.it,Scheterer,Farm,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Kranzhof 7,Dolomites Region 3 Zinnen,info@schetererhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E96276F611D1957100805A150B0B.scheterer.s--candido-innichen,+39 348 3939964
http://www.eggele.it,Boutique Hotel Eggele,HotelPension,"Winnebach/Prato alla Drava, Innichen/San Candido, Dolomites Region 3 Zinnen",Via San Silvestro 13,Dolomites Region 3 Zinnen,info@eggele.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E8E676F611D1957100805A150B0B.boutique-hotel-eggele.prato-alla-drava-winnebach,+39 0474 966724
http://www.kuentner.com,Kuentnerhof,Farm,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Monte San Candido 1,Dolomites Region 3 Zinnen,info@kuentner.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.559DCD7EEFAD342307A577C3C2B52AD0.kuentnerhof.s--candido-innichen,+39 328 1824145
http://www.tamperhof.it,Appartements Tamperhof,BedBreakfast,"Winnebach/Prato alla Drava, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Sciliar 5,Dolomites Region 3 Zinnen,info@tamperhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.53EE33B42C77F68F008BCBC1BB88219D.appartements-tamperhof.prato-alla-drava-winnebach,+39 347 4320057
http://www.romys-bb.it,Romy's B&B,BedBreakfast,"Ausserprags/Braies di Fuori, Prags/Braies, Dolomites Region 3 Zinnen",Außerprags 28/b,Dolomites Region 3 Zinnen,info@romys-bb.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.193818EC4E2C11D289320060979ACE62.romy-s-b-b.braies-di-fuori-ausserprags,+39 0474 748620
http://www.hotel-stauder.com,Hotel Stauder,HotelPension,"Alttoblach/Dobbiaco Vecchia, Toblach/Dobbiaco, Dolomites Region 3 Zinnen",Via Kurze Wand 16,Dolomites Region 3 Zinnen,info@hotel-stauder.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.1627452B7FA111D2A14100A0246F59E1.hotel-stauder.dobbiaco-vecchia-alttoblach,+39 0474 972488
http://www.gruber-sexten.com,Hotel Gruber,HotelPension,"St. Veit/S. Vito - Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen",Leitenweg 7,Dolomites Region 3 Zinnen,info@gruber-sexten.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F72431FB666C11D183CB0020AFF9F8D5.hotel-gruber.s--vito-st--veit---sesto-sexten,+39 0474 710229
http://www.hofer-hof.com,Hoferhof,Farm,"Niederdorf/Villabassa, Niederdorf/Villabassa, Dolomites Region 3 Zinnen",Jakob-Traunsteiner-Strasse 4-6,Dolomites Region 3 Zinnen,info@hofer-hof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F1FF62CDA38211D1925F00805A150B0B.hoferhof.villabassa-niederdorf,+39 3488 860930
http://www.weiherbad.com,Hotel Gasthof Weiherbad,HotelPension,"Niederdorf/Villabassa, Niederdorf/Villabassa, Dolomites Region 3 Zinnen",Weiherweg 7,Dolomites Region 3 Zinnen,info@weiherbad.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F1FF6041A38211D1925F00805A150B0B.hotel-gasthof-weiherbad.villabassa-niederdorf,+39 0474 745197
http://www.hotelrose.bz.it,Hotel Rose,HotelPension,"Niederdorf/Villabassa, Niederdorf/Villabassa, Dolomites Region 3 Zinnen","Hans Wassermann Street, 10",Dolomites Region 3 Zinnen,info@hotelrose.bz.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F1FF601CA38211D1925F00805A150B0B.hotel-rose.villabassa-niederdorf,+39 0474 745121
http://www.hotelschoenblick.com,Hotel Schönblick,HotelPension,"Moos/S.Giuseppe, Sexten/Sesto, Dolomites Region 3 Zinnen","Via Lungo Rio, 8",Dolomites Region 3 Zinnen,info@hotelschoenblick.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.E97D5BC26D4611D183CB0020AFF9F8D5.hotel-schoenblick.s-giuseppe-moos,+39 0474 710332
http://www.egarterhof.com,Egarterhof,Farm,"Vierschach/Versciaco, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Monte Versciaco 5,Dolomites Region 3 Zinnen,info@egarterhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.777B1491989740508DA28D01521192EE.egarterhof.versciaco-vierschach,+39 0474 910033
http://www.app-schaefer.com,Appartements Schäfer,BedBreakfast,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Mercato Vecchio 21,Dolomites Region 3 Zinnen,info@app-schaefer.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.618918118C974E1B9891A705352C91F1.appartements-schaefer.s--candido-innichen,+39 347 0173470
http://www.app-stoll.info,Appartements Stoll,BedBreakfast,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Mercato Vecchio 14,Dolomites Region 3 Zinnen,info@app-stoll.info,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E97E76F611D1957100805A150B0B.appartements-stoll.s--candido-innichen,+39 348 7240212
http://www.pojaufer.com,Residence Pojaufer,HotelPension,"Winnebach/Prato alla Drava, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Loreto 5,Dolomites Region 3 Zinnen,info@pojaufer.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E90276F611D1957100805A150B0B.residence-pojaufer.prato-alla-drava-winnebach,+39 0474 966759
http://www.leitlhof.com,Naturhotel Leitlhof,HotelPension,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via Pusteria 29,Dolomites Region 3 Zinnen,info@leitlhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E8F676F611D1957100805A150B0B.naturhotel-leitlhof.s--candido-innichen,+39 0474 913440
http://www.post-hotel.it,Post Hotel - Tradition & Lifestyle For Adults,HotelPension,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Via dei Benedettini 10/C,Dolomites Region 3 Zinnen,info@posthotel.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.5D46E8C676F611D1957100805A150B0B.post-hotel---tradition---lifestyle-for-adults.s--candido-innichen,+39 0474 913133
http://www.zinsenfter.com,Residence Zin Senfter,HotelPension,"Innichen/S. Candido, Innichen/San Candido, Dolomites Region 3 Zinnen",Mercato Vecchio 2F,Dolomites Region 3 Zinnen,info@zinsenfter.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.4B0501A8476C21758A1A8797DC20DE37.residence-zin-senfter.s--candido-innichen,+39 0474 916160
http://www.garni-bergsteiger.it,Garni Bergsteiger,HotelPension,"St. Veit/S. Vito - Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen",Dolomitenstrasse 29,Dolomites Region 3 Zinnen,info@garni-bergsteiger.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.314FCD456AF511D183CB0020AFF9F8D5.garni-bergsteiger.s--vito-st--veit---sesto-sexten,+39 388 5813848
http://www.watschinger.bz.it,Manuel's Apartments Watschinger,BedBreakfast,"Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen",Kirchweg 6,Dolomites Region 3 Zinnen,info@watschinger.bz.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.1E4C8F69784711D183CB0020AFF9F8D5.manuel-s-apartments-watschinger.sesto-sexten,+39 389 6341326
http://www.turmchalet.com,Hotel Turmchalet,HotelPension,"Ausserprags/Braies di Fuori, Prags/Braies, Dolomites Region 3 Zinnen",Außerprags 29,Dolomites Region 3 Zinnen,info@turmchalet.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.193818EF4E2C11D289320060979ACE62.hotel-turmchalet.braies-di-fuori-ausserprags,+39 0474 748681
http://www.tuscherhof.it,Gasthof Tuscherhof,HotelPension,"Ausserprags/Braies di Fuori, Prags/Braies, Dolomites Region 3 Zinnen",Außerprags 72,Dolomites Region 3 Zinnen,info@tuscherhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.193818E34E2C11D289320060979ACE62.gasthof-tuscherhof.braies-di-fuori-ausserprags,+39 0474 748628
http://www.gasthof-dolomiten.com,Gasthof Dolomiten,HotelPension,"Innerprags/Braies di Dentro, Prags/Braies, Dolomites Region 3 Zinnen",Innerprags 39,Dolomites Region 3 Zinnen,info@gasthof-dolomiten.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.193818D14E2C11D289320060979ACE62.gasthof-dolomiten.braies-di-dentro-innerprags,+39 0474 748677
http://www.hotelerika.net,Hotel Erika,HotelPension,"Ausserprags/Braies di Fuori, Prags/Braies, Dolomites Region 3 Zinnen",Außerprags 66,Dolomites Region 3 Zinnen,info@hotelerika.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.193818C54E2C11D289320060979ACE62.hotel-erika.braies-di-fuori-ausserprags,+39 0474 748684
http://www.alpenblick.it,Hotel Alpenblick,HotelPension,"Moos/S.Giuseppe, Sexten/Sesto, Dolomites Region 3 Zinnen",St. Josefstr. 19,Dolomites Region 3 Zinnen,hotel@alpenblick.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.18BC1830BA6811D183CB0020AFF9F8D5.hotel-alpenblick.s-giuseppe-moos,+39 0474 710379
http://www.rudlarudana.com,Chalet Rudla & Rudana,HotelPension,"Sexten/Sesto, Sexten/Sesto, Dolomites Region 3 Zinnen",Europaweg 6,Dolomites Region 3 Zinnen,info@rudlarudana.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.18BC17A0BA6811D183CB0020AFF9F8D5.chalet-rudla---rudana.sesto-sexten,+39 0474 710335
http://www.residence-mairhofer.it,Residence Mairhofer,HotelPension,"Alttoblach/Dobbiaco Vecchia, Toblach/Dobbiaco, Dolomites Region 3 Zinnen",Via S. Giovanni 20,Dolomites Region 3 Zinnen,info@residence-mairhofer.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.162746427FA111D2A14100A0246F59E1.residence-mairhofer.dobbiaco-vecchia-alttoblach,+39 0474 972559
http://www.klaudehof.com,Klaudehof,Farm,"Alttoblach/Dobbiaco Vecchia, Toblach/Dobbiaco, Dolomites Region 3 Zinnen",Via R. Schraffl 13,Dolomites Region 3 Zinnen,info@klaudehof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.162745DF7FA111D2A14100A0246F59E1.klaudehof.dobbiaco-vecchia-alttoblach,+39 349 3300496
http://www.hotel-schopfenhof.com,Hotel Schopfenhof & Apartments Hermann’s,HotelPension,"Haselsberg/Costa Nosellari, Toblach/Dobbiaco, Dolomites Region 3 Zinnen",Via Costanosellari 12,Dolomites Region 3 Zinnen,info@hotel-schopfenhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.162745497FA111D2A14100A0246F59E1.hotel-schopfenhof---apartments-hermanns.costa-nosellari-haselsberg,+39 0474 913384
http://www.hoteladler.com,Residence Adler,HotelPension,"Niederdorf/Villabassa, Niederdorf/Villabassa, Dolomites Region 3 Zinnen",Lanaweg 3,Dolomites Region 3 Zinnen,info@hoteladler.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F1FF69BEA38211D1925F00805A150B0B.residence-adler.villabassa-niederdorf,+39 0474 745128
http://www.hoteladler.com,Adler Suite & Stube,HotelPension,"Niederdorf/Villabassa, Niederdorf/Villabassa, Dolomites Region 3 Zinnen",Von-Kurz-Platz 3,Dolomites Region 3 Zinnen,info@hoteladler.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.F1FF6231A38211D1925F00805A150B0B.adler-suite---stube.villabassa-niederdorf,+39 0474 745128
http://www.stifterhof.it,Stifterhof,Farm,"Niederdorf/Villabassa, Niederdorf/Villabassa, Dolomites Region 3 Zinnen",Von-Kurz-Straße 43,Dolomites Region 3 Zinnen,info@stifterhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C5A10B4E2D4D48F49ABF2063EA4A4F8B.stifterhof.villabassa-niederdorf,+39 0474 740120
